osm_id,name,type,facility_type,lat,lon,municipality,department,country
2349046056,UNO,other,fuel,12.129548768148538,-86.26687691201039,Managua,Managua,Nicaragua
2343816279,Laboratorio Central de Criminalistica,other,police,12.082308780957788,-86.22645375903258,Managua,Managua,Nicaragua
2345175456,Petronic - Villa Fontana,other,fuel,12.112936255153812,-86.26567025322953,Managua,Managua,Nicaragua
2345175949,UNO - Villa Fontana,other,fuel,12.11292787325064,-86.26064714629571,Managua,Managua,Nicaragua
2349039479,Gasolinera UNO,other,fuel,12.12596399579931,-86.26563245084621,Managua,Managua,Nicaragua
2397753644,Centro de salud Primero de Mayo,health,,12.12511465755074,-86.22449021439515,Managua,Managua,Nicaragua
2402989257,Colegio Liceo Franciscano,education,school,12.1224611984631,-86.2507418322204,Managua,Managua,Nicaragua
2379499437,UNO - El Calvario,other,fuel,12.153265782273166,-86.25831194807157,Managua,Managua,Nicaragua
2376689026,Biblioteca Municipal Ruben Dario,other,library,12.002875831515269,-86.12080950871908,Managua,Managua,Nicaragua
2423626522,Colegio Cristo Rey,education,school,12.137186023044137,-86.25930076118894,Managua,Managua,Nicaragua
2428484847,Trinity Christian School,education,school,12.094563291035513,-86.24643336635116,Managua,Managua,Nicaragua
2428491561,Petronic - Centroamérica,other,fuel,12.11446938906326,-86.25458552155868,Managua,Managua,Nicaragua
2412293049,UNO - Gancho de Camino,other,fuel,12.14484632817343,-86.26062577244261,Managua,Managua,Nicaragua
2444953833,Asociación Civil Cuerpo de Bomberos Voluntarios Nindiri,other,fire_station,12.00085755305011,-86.11466800444481,Managua,Managua,Nicaragua
2449669534,Cuerpo de Bomberos Carretera Norte,other,fire_station,12.149529632752603,-86.20762272390586,Managua,Managua,Nicaragua
2448398424,UNO,other,fuel,12.12628569324309,-86.2902474182578,Managua,Managua,Nicaragua
2448531372,Escuela Enmanuel Mogalo,education,school,12.084525375252014,-86.26715762194767,Managua,Managua,Nicaragua
2448531952,UNO - Cristo Rey,other,fuel,12.132859368444997,-86.2581438070939,Managua,Managua,Nicaragua
2452412434,Puma Altagracia,other,fuel,12.1381082838503,-86.28964903419025,Managua,Managua,Nicaragua
2453171211,Uno,other,fuel,12.124897650077571,-86.28243481394784,Managua,Managua,Nicaragua
2462598802,Puma,other,fuel,12.146486079891275,-86.17809822434845,Managua,Managua,Nicaragua
2462598909,Puma,other,fuel,12.134412283645958,-86.25571716230614,Managua,Managua,Nicaragua
2463235648,Puma - Nejapa,other,fuel,12.106948977897929,-86.31749874567457,Managua,Managua,Nicaragua
2463311682,Uno,other,fuel,12.146043096308546,-86.1739147326555,Managua,Managua,Nicaragua
2463294992,UNO - Plaza El Sol,other,fuel,12.13003684637033,-86.26215932544724,Managua,Managua,Nicaragua
2475304590,,education,school,12.11009973530085,-86.29608834748427,Managua,Managua,Nicaragua
2480668151,UNICA - Universidad Católica Nicaragua,education,university,12.083373366479861,-86.23131383794967,Managua,Managua,Nicaragua
2480668154,Colegio pureza de Maria Managua,education,school,12.081102457453056,-86.21837544839201,Managua,Managua,Nicaragua
2480668184,Centro Jean Paul Genie,education,school,12.086137382870334,-86.25254804853526,Managua,Managua,Nicaragua
2480675723,Petronic,other,fuel,12.150665799727761,-86.26854566511321,Managua,Managua,Nicaragua
2482595226,Policia Nacional,other,police,12.14526492041793,-86.23308686192797,Managua,Managua,Nicaragua
2488862804,Z-1 Estacion central de Boomberos (DGB),other,fire_station,12.14257525150856,-86.26555734899378,Managua,Managua,Nicaragua
2490212410,,education,school,12.144439051498239,-86.26222453665393,Managua,Managua,Nicaragua
2490089128,Colegio Altamar,education,school,12.092521878517601,-86.2585315539347,Managua,Managua,Nicaragua
2490518714,,other,fuel,12.11229118388556,-86.23493523921579,Managua,Managua,Nicaragua
2490583625,Escuela Emanuel Mongalo,education,school,12.140333176228694,-86.28958491263097,Managua,Managua,Nicaragua
2490695308,Benemérito Cuerpo de Bomberos de Managua,other,fire_station,12.150727490535132,-86.28398705859655,Managua,Managua,Nicaragua
2491505142,Puesto de Salud Mártires de Julio,health,,12.138310120078728,-86.23853451225753,Managua,Managua,Nicaragua
2491526383,Escuela Paul Harris,education,school,12.154446373335162,-86.29058294584185,Managua,Managua,Nicaragua
2507430312,Emmanuel Mongalo y Rubio,education,school,11.87140492586741,-86.09349850215172,Managua,Managua,Nicaragua
2501240001,Colegio Camilo Zapata,education,school,12.132202897788432,-86.26129657615358,Managua,Managua,Nicaragua
2507430313,Benjamín Linder,education,school,11.883050155403481,-86.10934842959574,Managua,Managua,Nicaragua
2505153944,Uno,other,fuel,12.145571027521811,-86.28152495835836,Managua,Managua,Nicaragua
2518111871,Petronic,other,fuel,11.932125527932158,-85.96214117129186,Managua,Managua,Nicaragua
2519125183,Universidad Evangelica de Nicaragua (UENIC MLK Jr.),education,university,12.130295176626163,-86.26168784339373,Managua,Managua,Nicaragua
2539247444,Escuela Laguna Apoyo,education,school,11.93615152366445,-86.05341137967213,Managua,Managua,Nicaragua
2539247394,Hospital Cruz Azul,health,,11.915197520101941,-86.14345975802681,Managua,Managua,Nicaragua
2539247395,DNP Petronic,other,fuel,11.90971357613165,-86.14026893512671,Managua,Managua,Nicaragua
2539247398,Escuela Primaria - La Marimba,education,school,11.900104897609651,-86.1048263090146,Managua,Managua,Nicaragua
2560841402,Colegio Bautista Betania,education,school,12.164639773422522,-86.35269980533722,Managua,Managua,Nicaragua
2539247386,Escuela Ruben Darío,education,school,11.95894501969741,-86.19517258020805,Managua,Managua,Nicaragua
2539247447,,education,school,11.96727805637542,-86.03318207545801,Managua,Managua,Nicaragua
2539247387,Petronic,other,fuel,11.938896345496687,-86.18990975084347,Managua,Managua,Nicaragua
2539247389,Policia nacional Masatepe,other,police,11.915190898398436,-86.14358263672733,Managua,Managua,Nicaragua
2563863012,,education,school,11.965402773178425,-86.21604871589007,Managua,Managua,Nicaragua
2557924266,,other,police,12.123703983246628,-86.2127235310821,Managua,Managua,Nicaragua
2539247452,S-mart,other,fuel,12.14549626094552,-86.28921543833908,Managua,Managua,Nicaragua
2560871567,,education,school,11.965033634162637,-86.03671412563631,Managua,Managua,Nicaragua
2560871664,,education,school,11.942839444206584,-86.05531884937733,Managua,Managua,Nicaragua
2562274072,Centro escolar San Antonio Sur,education,school,12.066454243467007,-86.22992856081218,Managua,Managua,Nicaragua
2562276104,Colegio Inmaculada Concepción,education,school,12.127814468562917,-86.20955626132992,Managua,Managua,Nicaragua
2560878029,,education,school,11.93544015154211,-86.06366093851076,Managua,Managua,Nicaragua
2563863013,Policia Nacional San Juan,other,police,11.952983558703323,-86.18444726454528,Managua,Managua,Nicaragua
2605452943,Policia Nacional Distrito X,other,police,11.946438549610264,-86.0453503357521,Managua,Managua,Nicaragua
2563863014,,education,school,11.951719232428616,-86.18407192292118,Managua,Managua,Nicaragua
2583086770,Enrique Flores Guevara,education,school,12.153227644613736,-86.18589884253687,Managua,Managua,Nicaragua
2605452942,,education,school,11.947320828738327,-86.0428678674892,Managua,Managua,Nicaragua
2563863020,,education,school,11.93932675622463,-86.09129045739873,Managua,Managua,Nicaragua
2610439602,Escuela Miravalle,education,school,11.846835388371034,-86.01776113381841,Managua,Managua,Nicaragua
2607379744,,education,school,11.864008650688078,-86.00891311300943,Managua,Managua,Nicaragua
2610439604,,other,fuel,11.88000643490409,-86.04989165089151,Managua,Managua,Nicaragua
2607379769,,education,school,11.857944259923016,-86.02969185097656,Managua,Managua,Nicaragua
2610439605,Colegio San Pedro Claver,education,school,12.02450415918807,-86.16811043234591,Managua,Managua,Nicaragua
2607379794,DNP,other,fuel,11.8767593694337,-86.04580270706637,Managua,Managua,Nicaragua
2607262846,UNO - Xolotlán,other,fuel,12.153494524410775,-86.25238971438432,Managua,Managua,Nicaragua
2610439607,,education,school,11.841488153241471,-86.02926605029535,Managua,Managua,Nicaragua
2632967767,Escuela Benito Juarez,education,school,11.906738168143107,-86.08998916693103,Managua,Managua,Nicaragua
2618003483,Colegio Sagrado Corazón de Jesús,education,school,12.136416229056664,-86.24513811085374,Managua,Managua,Nicaragua
2633057081,Médicos Unidos,health,,12.14333708268802,-86.23267204153991,Managua,Managua,Nicaragua
2632967770,Policia Niquinohomo,other,police,11.901666446170879,-86.09488118089922,Managua,Managua,Nicaragua
2607379661,,education,school,11.954473525811437,-86.04375936671073,Managua,Managua,Nicaragua
2632967776,Colegio Santa maria,education,school,11.90526706031713,-86.09319130540041,Managua,Managua,Nicaragua
2640204295,,education,school,12.083153425340583,-86.26189370293567,Managua,Managua,Nicaragua
2632967782,Instituto Nacional Augusto Cesar Sandino,education,school,11.905607952319201,-86.08849743962324,Managua,Managua,Nicaragua
2649325714,,education,school,11.898466570815373,-86.12026418209861,Managua,Managua,Nicaragua
2632988250,El Eden,education,school,11.902078584349937,-86.09620032482067,Managua,Managua,Nicaragua
2664321266,Petronic,other,fuel,12.12831771802945,-86.20288954700281,Managua,Managua,Nicaragua
2658731038,Elvis Diaz Romero,other,library,12.129348273024647,-86.21585274699387,Managua,Managua,Nicaragua
2664321370,Uno - Las Américas,other,fuel,12.128483176798113,-86.2204561720358,Managua,Managua,Nicaragua
2664321264,UNO - Mayoreo,other,fuel,12.133649279000053,-86.1988500564064,Managua,Managua,Nicaragua
2661545491,UNO - El Cortijo,other,fuel,12.150816925442001,-86.30436287847813,Managua,Managua,Nicaragua
2665724624,,education,school,11.935506117120099,-86.19079462836149,Managua,Managua,Nicaragua
2658731052,Z-2 Estacion de Bomberos  Zona 2,other,fire_station,12.13056197260417,-86.21512117448489,Managua,Managua,Nicaragua
2667269616,Uno,other,fuel,11.987983955603994,-86.09688562922413,Managua,Managua,Nicaragua
2667748240,,other,fuel,11.909064230092781,-86.20561173769647,Managua,Managua,Nicaragua
2666526416,Hospital Cruz Azul Policlinica Norte,health,,12.151088163828689,-86.2351975089661,Managua,Managua,Nicaragua
2666526442,Policía Nacional Distrito 4,other,police,12.151024796640684,-86.2475166435173,Managua,Managua,Nicaragua
2667747974,Uno,other,fuel,11.908776479356845,-86.1463640036574,Managua,Managua,Nicaragua
2673977544,UNO - La Estación,other,fuel,11.982454246442359,-86.09668991178503,Managua,Managua,Nicaragua
2673977528,Petronic,other,fuel,11.985941034343512,-86.09653534949051,Managua,Managua,Nicaragua
2706133710,,education,school,12.022605490481226,-86.21336415994166,Managua,Managua,Nicaragua
2677871575,,education,school,12.006492874191736,-86.23656526792594,Managua,Managua,Nicaragua
2676352475,Policia Nacional Jinotepe,other,police,11.846580075600343,-86.19175653556968,Managua,Managua,Nicaragua
2677871576,,education,school,12.050787292969261,-86.2149410473857,Managua,Managua,Nicaragua
2685921480,Biblioteca Braile,other,library,12.120240832312419,-86.26200685862851,Managua,Managua,Nicaragua
2676352476,Uno,other,fuel,11.849145692342745,-86.19476496825672,Managua,Managua,Nicaragua
2685645160,Z-3 Estacion de bomberos  Zona 3  Huembes,other,fire_station,12.12731934954246,-86.24438424248233,Managua,Managua,Nicaragua
2676352477,Uno,other,fuel,11.849365633482023,-86.19501256967646,Managua,Managua,Nicaragua
2685651000,libreria bolivar,other,library,12.135951871620847,-86.27909521226641,Managua,Managua,Nicaragua
2686027345,Instituto Nacional Miguel de Cervantes Saavedra,education,school,12.124704279571347,-86.29624358033105,Managua,Managua,Nicaragua
2676352478,Puma,other,fuel,11.851502180600932,-86.20249735775332,Managua,Managua,Nicaragua
2714691338,Escuela de Palo Solo,education,school,11.95587699167882,-86.24120968047438,Managua,Managua,Nicaragua
2685651042,Pedro Betancut,education,school,12.14141695630903,-86.27983801652566,Managua,Managua,Nicaragua
2676352479,Escuela Salomon Ibarra,education,school,11.905987568713925,-86.26114100803069,Managua,Managua,Nicaragua
2685684307,Colegio Nicaraguense Frances,education,school,12.125777330815623,-86.30972067480567,Managua,Managua,Nicaragua
2706133714,Colegio Público Santo Domingo,education,school,12.083560953472869,-86.23616754662036,Managua,Managua,Nicaragua
2676352480,,education,school,11.948508628237022,-86.29993907762122,Managua,Managua,Nicaragua
2685670653,Centro de salud Pedro Altamirano,health,,12.126649719297916,-86.24469780948004,Managua,Managua,Nicaragua
2686071453,Z-7 estacion de bomberos Zona 7,other,fire_station,12.131032197372207,-86.29993471903157,Managua,Managua,Nicaragua
2690538274,,education,school,12.00901943126533,-86.20857834468667,Managua,Managua,Nicaragua
2701676337,Escuela professor Humberto Aguilar,education,school,11.953178521771122,-86.18534857059353,Managua,Managua,Nicaragua
2690538275,,education,school,12.003786273837989,-86.20035142290284,Managua,Managua,Nicaragua
2690538269,Colegio,education,school,12.137593132081264,-86.27913226027844,Managua,Managua,Nicaragua
2713362595,Universidad Central de Nicaragua UCN,education,university,12.15121632312821,-86.22452173035109,Managua,Managua,Nicaragua
2714691184,Instituto Nacional Guillermo Ampie Lanzas,education,school,11.944911785947227,-86.18645070704181,Managua,Managua,Nicaragua
2718064062,Escuela del Santiago,education,school,11.930565571932533,-86.18675027626124,Managua,Managua,Nicaragua
2715045509,La escuela primaria Panamá,education,school,11.973723488458745,-86.20297143819681,Managua,Managua,Nicaragua
2714691447,,education,school,12.008818517046251,-86.2160612049258,Managua,Managua,Nicaragua
2718064075,Centro Escolar Santiago,education,school,11.932132065816631,-86.17735525245115,Managua,Managua,Nicaragua
2718064098,Escuela de la Sabanita,education,school,11.95464912668291,-86.16357431398647,Managua,Managua,Nicaragua
2718064076,Puesto de lectura Libros para Niños,other,library,11.939612495303834,-86.16693051183618,Managua,Managua,Nicaragua
2718064089,Escuela Cruz de Mayo,education,school,11.939651052058423,-86.16664594622344,Managua,Managua,Nicaragua
2718115819,Escuela Camilo Ortega,education,school,11.957769541596349,-86.17437431240651,Managua,Managua,Nicaragua
2719992477,Colegio Cristo Rey,education,school,11.9154028767297,-86.20503548185329,Managua,Managua,Nicaragua
2722705342,EscuelaRené Shick,education,school,11.859531624746012,-86.24543893735864,Managua,Managua,Nicaragua
2748494363,Jardin de Infantes Melania,education,school,12.150261121442554,-86.1859485472227,Managua,Managua,Nicaragua
2735685698,Librería Aura,other,library,12.148893278663678,-86.17614674965158,Managua,Managua,Nicaragua
2740127185,Colegio Salvador MENDIETA,education,school,12.114869960215941,-86.24975553367398,Managua,Managua,Nicaragua
2740848449,Escuela Naciones Unidas,education,school,12.151216742223369,-86.18820763776601,Managua,Managua,Nicaragua
2746410533,Uno,other,fuel,12.152164567834234,-86.28790610124436,Managua,Managua,Nicaragua
2740860125,Academia de Baile Jazz Dance,education,school,12.151246833255755,-86.18653134095035,Managua,Managua,Nicaragua
2748474240,Liceo Gaspar García Laviana,education,school,12.150902588492414,-86.18671834121015,Managua,Managua,Nicaragua
2759980138,Puma,other,fuel,12.15559134130865,-86.28261770707509,Managua,Managua,Nicaragua
2766521957,Policía Nacional Carazo,other,police,11.896370592107786,-86.24708556223709,Managua,Managua,Nicaragua
2766522091,,education,school,11.982899074043786,-86.39364347450211,Managua,Managua,Nicaragua
2766522114,,education,school,11.972586734750365,-86.41295135610036,Managua,Managua,Nicaragua
2766521717,Escuela Edgard Munguia,education,school,12.119367438001746,-86.27265656952466,Managua,Managua,Nicaragua
2782561554,Cruz Roja,health,,12.124796731963357,-86.31073714820353,Managua,Managua,Nicaragua
2782561880,Instituto Solomon Ibarra Mayorga,education,school,12.110348091091879,-86.22522237363735,Managua,Managua,Nicaragua
2782561715,Escuela Fe Y Alegria,education,school,12.086619258483779,-86.22858091841995,Managua,Managua,Nicaragua
2782561466,Alcaldia de Managua,other,townhall,12.128088556796683,-86.29579146047386,Managua,Managua,Nicaragua
2778783141,,education,school,11.923889637511905,-86.2828961538985,Managua,Managua,Nicaragua
2782561718,Escuela Normal Alesio Blandon,education,school,12.122491876228707,-86.23867055054603,Managua,Managua,Nicaragua
2782561488,Bertha Calderon,health,,12.124382665946598,-86.29868145686906,Managua,Managua,Nicaragua
2782561497,Carlos R Huembes,health,,12.131216347784914,-86.31449307901558,Managua,Managua,Nicaragua
2782561721,Escula,education,school,12.104128132203925,-86.22610473658443,Managua,Managua,Nicaragua
2782561517,Colegio 14 de Septembre,education,school,12.124898236810793,-86.23306414697036,Managua,Managua,Nicaragua
2782561523,Colegio Madre de Dios,education,school,12.123340376286961,-86.20979623521778,Managua,Managua,Nicaragua
2782561525,Colegio Pureza de Maria,education,school,12.081471177373658,-86.21835030268248,Managua,Managua,Nicaragua
2819173246,UHISPAM Masaya,education,university,11.97580815159705,-86.08586527056967,Managua,Managua,Nicaragua
2782561883,Jefatura Nacional de Policia,other,police,12.09489756133408,-86.24269914466832,Managua,Managua,Nicaragua
2782561886,Kinder Montesson,education,school,12.092449794150326,-86.24060744073137,Managua,Managua,Nicaragua
2819788857,Dirección Tránsito,other,police,11.974524295487953,-86.09444741741,Managua,Managua,Nicaragua
2782561896,Manolo Morales Peralta,health,,12.122524146555918,-86.24587446104755,Managua,Managua,Nicaragua
2823776881,Escuela Americas 2,education,school,12.159907853804953,-86.18718747633078,Managua,Managua,Nicaragua
2782561907,Metropolitan,health,,12.085805040409525,-86.23422822568311,Managua,Managua,Nicaragua
2782561950,Hospital Siquíatrico Nacional,health,,12.13860742618428,-86.30890436125561,Managua,Managua,Nicaragua
2782561962,Universidad Americana,education,university,12.108747650499936,-86.25714602534013,Managua,Managua,Nicaragua
2782561956,The Notre Dame School,education,school,12.095369043387592,-86.24353364694828,Managua,Managua,Nicaragua
2782561965,Universidad de Catolica,education,university,12.082457895015239,-86.23122297811928,Managua,Managua,Nicaragua
2782561953,St Dominic Escuela,education,school,12.092962431348411,-86.24036252152064,Managua,Managua,Nicaragua
2782573948,,education,school,12.105114179293253,-86.22252524483417,Managua,Managua,Nicaragua
2782572870,,other,fuel,12.103535950744714,-86.24741480339374,Managua,Managua,Nicaragua
2782574038,,health,,12.105607957209202,-86.2225437688402,Managua,Managua,Nicaragua
2863263841,Colegio Beato Faustino Miguez,education,school,12.134342630030574,-86.21211098159819,Managua,Managua,Nicaragua
2848390557,Centro Rubén Darío,education,school,12.07433767485881,-86.24637444157185,Managua,Managua,Nicaragua
2880737106,,education,school,12.058002351401996,-86.08041351310754,Managua,Managua,Nicaragua
2880737107,,education,school,12.018808823619736,-86.08746847718966,Managua,Managua,Nicaragua
2880737103,,education,school,12.105251726324326,-86.0469464177544,Managua,Managua,Nicaragua
2880737105,Escuela Cristiana Chacocente,education,school,12.06689689177361,-86.07666202470418,Managua,Managua,Nicaragua
2892743252,Militar,health,,12.137987165349443,-86.27409750249922,Managua,Managua,Nicaragua
2913836447,,education,school,12.034186849915102,-86.2100646237574,Managua,Managua,Nicaragua
2913836444,Centro educativo Pablo Antonio Cuadra,education,school,12.074192584114854,-86.19696940879136,Managua,Managua,Nicaragua
2937568491,CCAP,education,school,12.139677459943414,-86.23251974235924,Managua,Managua,Nicaragua
2948372892,Paulo freire,education,university,12.145978052739935,-86.30448106331288,Managua,Managua,Nicaragua
2950380215,Hospital Metropolitano Vivian Pellas,health,,12.085997572725404,-86.23393930148072,Managua,Managua,Nicaragua
2953594481,Policia Nacional,other,police,12.021372261067313,-86.20300857002788,Managua,Managua,Nicaragua
2953594482,Alcaldia Municipal Ticuantepe,other,townhall,12.022346154397042,-86.20452670033066,Managua,Managua,Nicaragua
2953594483,Colegio Chino-Nicaragüense,education,school,12.044858772854639,-86.19571857738077,Managua,Managua,Nicaragua
3017254429,Colegio Rodríguez Ruíz,education,school,12.056980345948062,-86.19536092157236,Managua,Managua,Nicaragua
3066181088,"Biblioteca Comunitaria ""La casita del árbol""",other,library,12.194880590425157,-86.0974729491795,Managua,Managua,Nicaragua
3062694630,,education,school,12.047909450333691,-86.20763605113191,Managua,Managua,Nicaragua
3077654419,Padre Luis Antonio Almendarez,education,school,12.149442963873781,-86.22637052673406,Managua,Managua,Nicaragua
3077654565,Colegio Santa Rosa,education,school,12.149891898607763,-86.22630246568029,Managua,Managua,Nicaragua
3104075308,,education,school,12.045302594627685,-86.18808526197968,Managua,Managua,Nicaragua
3107755051,,education,school,11.986260887768594,-86.21711548070697,Managua,Managua,Nicaragua
3108656894,,health,,11.842516948037002,-86.20097294102315,Managua,Managua,Nicaragua
3108830273,Policia Nacional Masaya,other,police,11.974119449564682,-86.09465084620001,Managua,Managua,Nicaragua
3126909361,,other,library,12.122744422971323,-86.25000891860691,Managua,Managua,Nicaragua
3178197265,Estación 2 Policia Nacional,other,police,12.155583629957732,-86.30467250598137,Managua,Managua,Nicaragua
3241824710,Colegio Cristiano Verbo,education,school,12.084559070502763,-86.16486370215165,Managua,Managua,Nicaragua
3306721224,Centro Educativo Bilingüe Alfa,education,school,12.128796659976786,-86.20316003101821,Managua,Managua,Nicaragua
3383759643,Colegio Parroquial San Ignacio de Loyola,education,school,12.124930674776067,-86.20278628195571,Managua,Managua,Nicaragua
3384472106,,education,school,12.13347116355763,-86.28438863557759,Managua,Managua,Nicaragua
3441077894,,other,fuel,11.933326738475955,-85.96232724954231,Managua,Managua,Nicaragua
3493272757,Jardín infantil Rubén Dario,education,school,12.114290183973424,-86.24893435862006,Managua,Managua,Nicaragua
3512894921,Unitec,education,university,12.143514359940127,-86.21490877705847,Managua,Managua,Nicaragua
3512709786,Ignacio Loyola,education,school,12.138261421221301,-86.24870461065409,Managua,Managua,Nicaragua
3520121007,Roosevelt Institute Language Center,education,school,12.118116690410204,-86.2587082444536,Managua,Managua,Nicaragua
3545957524,,health,,11.976117024728978,-86.31033146408993,Managua,Managua,Nicaragua
3545957528,,education,school,11.971517455362516,-86.30995863703677,Managua,Managua,Nicaragua
3590315751,Centro de Copias YOKI,other,library,12.145688877080431,-86.30496478294502,Managua,Managua,Nicaragua
3601424780,Colegio Stilecroft,education,school,12.107030449996785,-86.25314551059347,Managua,Managua,Nicaragua
3618112116,,education,school,12.130803455234599,-86.27799366255135,Managua,Managua,Nicaragua
3625373976,,education,school,12.001265584096615,-86.11768833943435,Managua,Managua,Nicaragua
3621539270,Distribuidora de Gas Eben-Ezer,other,fuel,12.10808137301666,-86.24900334168319,Managua,Managua,Nicaragua
3700514260,Cornerstone,education,school,12.147663988744256,-86.24080332580854,Managua,Managua,Nicaragua
3873747632,Centro Christiano El Edén,education,school,12.173160732369695,-86.36636683373776,Managua,Managua,Nicaragua
3873926352,Colegio Nueva Vida,education,school,12.159275187753423,-86.37226861558126,Managua,Managua,Nicaragua
3888086355,Farmacia 10 de Mayo,health,,11.982905779566323,-86.08118020579083,Managua,Managua,Nicaragua
3888086356,Puesto de salud de La Villa,health,,11.982721880610683,-86.07891876831461,Managua,Managua,Nicaragua
3892046963,Colegio Gabriela Mistral,education,school,12.117871184466253,-86.24332703303504,Managua,Managua,Nicaragua
3897357114,Sub Estacion de Policia Marina Lanza,other,police,12.158188054911818,-86.24329275105107,Managua,Managua,Nicaragua
3900836794,Escuela Primaria,education,school,11.902321575722937,-86.25753570001866,Managua,Managua,Nicaragua
3945275658,Universidad de las Américas,education,university,12.152148139304018,-86.24948387619212,Managua,Managua,Nicaragua
3958180161,Unitec - Universidad de Tecnología y Comercio,education,university,12.121159488900247,-86.2529308500532,Managua,Managua,Nicaragua
3986333455,Colegio Nueva Vida,education,school,12.1620766712511,-86.36670680373048,Managua,Managua,Nicaragua
4001701358,Centro Escolar Benito Pitito,education,school,12.12360968683592,-86.16664887988955,Managua,Managua,Nicaragua
3981144657,,education,school,12.148747517367468,-86.29673995663698,Managua,Managua,Nicaragua
4002952152,UNO,other,fuel,12.115991291222485,-86.25721190709908,Managua,Managua,Nicaragua
4001705841,preventiva policia Nacional,other,police,12.110796690549734,-86.23246023084671,Managua,Managua,Nicaragua
-192762,Edificio Marlon Zelaya,education,university,12.135829663472578,-86.22403164047252,Managua,Managua,Nicaragua
-192764,Edificio Julio Padilla,education,university,12.136183631243597,-86.22431771482783,Managua,Managua,Nicaragua
-3504691,,community,church,12.114807934132443,-86.27065882672228,Managua,Managua,Nicaragua
-3506319,Prescolar Montessori,education,school,11.907429088421708,-86.2037603429235,Managua,Managua,Nicaragua
-3523681,,community,church,12.115873776939992,-86.19951541188031,Managua,Managua,Nicaragua
-4680852,,education,university,12.136879748302164,-86.2245067267444,Managua,Managua,Nicaragua
-3439328,Escuela Nacional de Danza,education,school,12.128236832663816,-86.27106040370332,Managua,Managua,Nicaragua
-3826732,,other,public,12.126056029096134,-86.22594765971895,Managua,Managua,Nicaragua
-4680856,Facultad De Tecnología de la Industria,education,university,12.136214392828265,-86.2237040756965,Managua,Managua,Nicaragua
27428575,,community,church,11.929659991113652,-85.95355265420513,Managua,Managua,Nicaragua
27445604,Iglesia de Guadalupe,community,church,11.930242449565185,-85.9477353619456,Managua,Managua,Nicaragua
27619137,Iglesa de Xalteva,community,church,11.928867230711518,-85.96113886331038,Managua,Managua,Nicaragua
38578981,Auditorio Xabier Gorostiaga,education,university,12.125823431283067,-86.27006002355957,Managua,Managua,Nicaragua
38578456,,other,commercial,12.12564322036485,-86.2443942169471,Managua,Managua,Nicaragua
38579223,,other,commercial,12.13382026982481,-86.2835088710205,Managua,Managua,Nicaragua
38578726,Metrocentro,other,retail,12.128652491242207,-86.26572523851435,Managua,Managua,Nicaragua
38579025,Centro Pellas,other,commercial,12.121668773337063,-86.26210157413438,Managua,Managua,Nicaragua
38703414,Taller INSS,other,garages,12.149624934991692,-86.2508026010184,Managua,Managua,Nicaragua
38704265,Naciones Unidas Nicaragua,other,office,12.130619053364768,-86.28126394589353,Managua,Managua,Nicaragua
38704276,PBS Docucentro,other,office,12.130476477191792,-86.28195914094275,Managua,Managua,Nicaragua
38579018,,other,hotel,12.126625076502592,-86.26512375314262,Managua,Managua,Nicaragua
38706744,Galerón de Abarrotes,other,retail,12.148168998410455,-86.26071721900624,Managua,Managua,Nicaragua
38578694,Catedral Metropolitana de la Purisima Concepcion,community,church,12.132602882207891,-86.26628280271345,Managua,Managua,Nicaragua
38709640,,community,church,12.115980227110299,-86.30351982665694,Managua,Managua,Nicaragua
38710307,"Facultad de Ciencia, Tecnología y Ambiente",education,university,12.125518916740788,-86.27181586463635,Managua,Managua,Nicaragua
38747886,,other,industrial,12.155401742658881,-86.24816992905065,Managua,Managua,Nicaragua
38747888,,other,industrial,12.155307362429141,-86.2472057587286,Managua,Managua,Nicaragua
38749825,Plaza El Carmen,other,retail,12.141717196080691,-86.2858616712413,Managua,Managua,Nicaragua
38703746,,other,commercial,12.143935299117516,-86.27460016523253,Managua,Managua,Nicaragua
38750356,Iglesia Espíritu Santo,community,church,12.14460777920911,-86.23633602287414,Managua,Managua,Nicaragua
38747670,Antigua Aduana,other,warehouse,12.152534796497406,-86.25287636768257,Managua,Managua,Nicaragua
38747902,,other,industrial,12.15482959394825,-86.24856672834687,Managua,Managua,Nicaragua
38747895,,other,industrial,12.154692298374272,-86.24762854192467,Managua,Managua,Nicaragua
38753371,Supermercado Pali,other,commercial,12.125648333325785,-86.30196565417052,Managua,Managua,Nicaragua
38753811,,other,commercial,12.153678171909291,-86.3058925758073,Managua,Managua,Nicaragua
38959077,Comix,other,industrial,12.149145071035008,-86.21818123969547,Managua,Managua,Nicaragua
39086881,,other,office,12.120999562187677,-86.28399585959488,Managua,Managua,Nicaragua
39086882,,other,office,12.121142725093904,-86.2845154537726,Managua,Managua,Nicaragua
39208665,Don Bosco,community,church,12.130964639232616,-86.24106065023597,Managua,Managua,Nicaragua
39086880,,other,office,12.121515216870932,-86.28435217429879,Managua,Managua,Nicaragua
39220348,British American Tobacco,other,industrial,12.149652846729253,-86.20698620217887,Managua,Managua,Nicaragua
39249020,UPS,other,warehouse,12.145247988973495,-86.176673468447,Managua,Managua,Nicaragua
39249149,,other,roof,12.144849094201476,-86.17237598287092,Managua,Managua,Nicaragua
40547805,Aula Magna,education,university,12.12642793413994,-86.27041407514962,Managua,Managua,Nicaragua
